continent;location;date;total_cases;total_deaths;total_tests;positive_rate;total_vaccinations;population;aged_65_older;aged_70_older;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers
South America;Ecuador;30/11/2020;192685;13461;608942;0,212;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;01/12/2020;193673;13501;613711;0,213;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;02/12/2020;194876;13562;618149;0,219;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;03/12/2020;195884;13612;621954;0,233;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;04/12/2020;196482;13696;626144;0,217;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;05/12/2020;197391;13756;629651;0,224;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;06/12/2020;197998;13778;632976;0,218;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;07/12/2020;198244;13780;633706;0,224;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;08/12/2020;198752;13794;635232;0,236;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;09/12/2020;199228;13814;637546;0,224;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;10/12/2020;200379;13850;642521;0,219;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;11/12/2020;200765;13858;644303;0,236;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;12/12/2020;201524;13874;647427;0,233;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;13/12/2020;202110;13875;650539;0,234;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;14/12/2020;202180;13875;651108;0,226;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;15/12/2020;202356;13896;652102;0,214;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;16/12/2020;203461;13915;659200;0,196;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;17/12/2020;204249;13932;662514;0,194;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;18/12/2020;205003;13942;665603;0,199;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;19/12/2020;205920;13948;670732;0,189;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;20/12/2020;206257;13948;672926;0,185;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;21/12/2020;206329;13949;673532;0,185;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;22/12/2020;206364;13949;674001;0,183;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;23/12/2020;207084;13962;677288;0,2;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;24/12/2020;208010;13977;681868;0,194;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;25/12/2020;208828;13984;684841;0,199;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;26/12/2020;209274;13990;687882;0,196;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;27/12/2020;209355;13992;688823;0,195;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;28/12/2020;209758;13994;690413;0,203;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;29/12/2020;210326;14001;692496;0,214;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;30/12/2020;211512;14023;697587;0,218;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;31/12/2020;212512;14034;700284;0,244;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;01/01/2021;213378;14051;704513;0,231;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;02/01/2021;214513;14059;708824;0,25;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;03/01/2021;214614;14059;709786;0,251;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;04/01/2021;215080;14069;711423;0,253;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;05/01/2021;216083;14103;;0,247;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;06/01/2021;217377;14146;720182;0,26;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;07/01/2021;218385;14158;;0,256;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;08/01/2021;219148;14165;726301;0,265;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;09/01/2021;220349;14177;730300;0,272;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;10/01/2021;221070;14177;732618;0,283;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;11/01/2021;221506;14184;734142;0,283;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;12/01/2021;222567;14196;737103;0,304;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;13/01/2021;224315;14229;742873;0,306;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;14/01/2021;226002;14246;748986;0,296;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;15/01/2021;226866;14273;752325;0,297;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;16/01/2021;230808;14316;763728;0,313;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;17/01/2021;231482;14319;766340;0,309;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;18/01/2021;231644;14322;767015;0,308;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;19/01/2021;232568;14382;770131;0,303;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;20/01/2021;234315;14437;776020;0,302;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;21/01/2021;236189;14526;782957;0,3;0;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;22/01/2021;237158;14562;786859;0,298;108;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;23/01/2021;238232;14596;790920;0,273;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;24/01/2021;241292;14623;800332;0,289;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;25/01/2021;241567;14639;801525;0,288;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;26/01/2021;242146;14668;803528;0,287;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;27/01/2021;243535;14704;808172;0,287;2982;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;28/01/2021;246000;14766;817762;0,282;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;29/01/2021;246687;14802;820403;0,284;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;30/01/2021;249779;14851;832584;0,277;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;31/01/2021;250828;14859;836154;0,266;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;01/02/2021;250986;14890;837041;0,265;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;02/02/2021;251279;14915;838511;0,261;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;03/02/2021;252390;14949;842918;0,255;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;04/02/2021;253339;14968;845925;0,261;6228;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;05/02/2021;255412;14982;851675;0,279;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;06/02/2021;257115;15004;857170;0,298;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;07/02/2021;258282;15012;861195;0,298;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;08/02/2021;258607;15013;862156;0,303;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;09/02/2021;259783;15086;866295;0,306;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;10/02/2021;260076;15116;867665;0,311;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;11/02/2021;262213;15174;876191;0,293;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;12/02/2021;263517;15220;881086;0,276;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;13/02/2021;265527;15269;888171;0,271;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;14/02/2021;267223;15321;893912;0,273;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;15/02/2021;267701;15355;895359;0,274;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;16/02/2021;268073;15392;897351;0,267;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;17/02/2021;268219;15394;898171;0,267;8190;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;18/02/2021;269860;15444;903093;0,284;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;19/02/2021;271276;15474;907601;0,293;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;20/02/2021;273097;15513;914298;0,29;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;21/02/2021;274673;15536;919749;0,288;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;22/02/2021;274968;15547;921063;0,283;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;23/02/2021;275780;15567;923364;0,296;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;24/02/2021;278779;15634;931981;0,312;24492;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;25/02/2021;281169;15669;938781;0,317;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;26/02/2021;282599;15713;943515;0,315;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;27/02/2021;284347;15779;949946;0,316;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;28/02/2021;286155;15811;956265;0,314;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;01/03/2021;286367;15832;957392;0,314;42114;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;02/03/2021;286725;15850;959454;0,303;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;03/03/2021;289472;15921;968498;0,293;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;04/03/2021;289735;15959;969680;0,277;59316;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;05/03/2021;291070;15997;974354;0,275;71148;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;06/03/2021;292943;16020;980854;0,278;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;07/03/2021;294503;16039;985649;0,284;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;08/03/2021;294618;16043;985994;0,288;74472;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;09/03/2021;295114;16069;988145;0,292;75258;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;10/03/2021;296841;16105;993756;0,292;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;11/03/2021;297957;16128;997908;0,291;95915;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;12/03/2021;299216;16193;1002496;0,289;123176;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;13/03/2021;300666;16215;1007611;0,289;139359;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;14/03/2021;302221;16236;1012477;0,288;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;15/03/2021;302498;16240;1013520;0,286;141191;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;16/03/2021;302854;16259;1015296;0,285;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;17/03/2021;305598;16300;1023967;0,29;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;18/03/2021;307429;16333;1030011;0,295;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;19/03/2021;309643;16412;1037392;0,299;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;20/03/2021;310868;16435;1041289;0,303;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;21/03/2021;312598;16451;1047033;0,3;178970;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;22/03/2021;312851;16478;1048042;0,3;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;23/03/2021;313570;16504;1050367;0,306;182261;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;24/03/2021;316807;16540;1058407;0,325;191179;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;25/03/2021;318656;16582;1063430;0,336;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;26/03/2021;321451;16632;1068774;0,376;230770;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;27/03/2021;322699;16679;;;235000;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;28/03/2021;324482;16738;;;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;29/03/2021;325124;16746;;;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Ecuador;30/03/2021;327325;16780;;;;17643060;7,104;4,458;140,448;5,55;2;12,3
South America;Falkland Islands;07/02/2021;;;;;0;3483;;;;;;
South America;Falkland Islands;08/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;09/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;10/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;11/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;12/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;13/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;14/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;15/02/2021;;;;;1515;3483;;;;;;
South America;Falkland Islands;16/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;17/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;18/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;19/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;20/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;21/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;22/02/2021;;;;;1732;3483;;;;;;
South America;Falkland Islands;23/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;24/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;25/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;26/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;27/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;28/02/2021;;;;;;3483;;;;;;
South America;Falkland Islands;01/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;02/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;03/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;04/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;05/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;06/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;07/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;08/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;09/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;10/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;11/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;12/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;13/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;14/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;15/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;16/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;17/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;18/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;19/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;20/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;21/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;22/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;23/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;24/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;25/03/2021;;;;;;3483;;;;;;
South America;Falkland Islands;26/03/2021;;;;;2187;3483;;;;;;
South America;Guyana;01/04/2020;19;2;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;02/04/2020;19;4;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;03/04/2020;23;4;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;04/04/2020;23;4;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;05/04/2020;24;4;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;06/04/2020;31;4;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;07/04/2020;33;5;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;08/04/2020;37;6;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;09/04/2020;37;6;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;10/04/2020;37;6;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;11/04/2020;45;6;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;12/04/2020;45;6;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;13/04/2020;45;6;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;14/04/2020;47;6;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;15/04/2020;55;6;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;16/04/2020;55;6;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;17/04/2020;63;6;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;18/04/2020;63;6;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;19/04/2020;65;7;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;20/04/2020;65;7;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;21/04/2020;66;7;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;22/04/2020;67;7;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;23/04/2020;70;7;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;24/04/2020;73;7;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;25/04/2020;73;7;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;26/04/2020;74;8;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;27/04/2020;74;8;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;28/04/2020;74;8;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;29/04/2020;78;8;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;30/04/2020;82;9;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;01/05/2020;82;9;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;02/05/2020;82;9;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;03/05/2020;82;9;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;04/05/2020;92;9;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;05/05/2020;93;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;06/05/2020;93;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;07/05/2020;93;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;08/05/2020;94;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;09/05/2020;94;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;10/05/2020;104;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;11/05/2020;109;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;12/05/2020;113;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;13/05/2020;113;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;14/05/2020;113;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;15/05/2020;116;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;16/05/2020;117;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;17/05/2020;117;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;18/05/2020;124;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;19/05/2020;125;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;20/05/2020;125;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;21/05/2020;127;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;22/05/2020;127;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;23/05/2020;127;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;24/05/2020;135;10;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;25/05/2020;137;11;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;26/05/2020;139;11;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;27/05/2020;139;11;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;28/05/2020;150;11;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;29/05/2020;150;11;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;30/05/2020;152;12;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;31/05/2020;153;12;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;01/06/2020;153;12;;;;786559;5,305;2,837;373,159;11,62;;
South America;Guyana;02/06/2020;153;12;;;;786559;5,305;2,837;373,159;11,62;;
